Series Name,Series Code,Country Name,Country Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Tuvalu,TUV,1.41793409770446,-0.303818658053084,3.36770368726286,0.8726977275,0.773974186046512,0.81495306122449,0.720650357142857,0.662593990689801,0.622427121663383
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Uganda,UGA,2.03900471067451,3.2086060344385,4.41438584859015,3.79031709675384,3.24589612959277,2.27760507458345,2.1425304891559,2.61088918011351,3.20512810607337
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Ukraine,UKR,4.56840018285092,4.256089748054,4.47720109403357,2.36694390135139,0.634438528402592,-0.217508398305494,4.42178946686191,3.28306130596563,3.80086991777664
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,United Arab Emirates,ARE,2.93040987372921,1.98210834159707,2.4873633632104,2.43989565804421,2.67360384789356,2.30933522551662,2.60111969078743,2.65141548161459,2.43186975983804
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,United Kingdom,GBR,2.6849735901,1.01403975166563,1.72697599448212,1.95605174026818,1.92156774768545,1.54832168533284,12.0788528134648,4.67730914435461,-0.872604333652357
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,United States,USA,1.75453192115262,1.68911235141732,1.54020833064168,1.70686814034716,1.43033863092168,2.79548220201356,2.52268117379751,1.94177554246862,1.03945408799819
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Uruguay,URY,5.22300143125049,5.34359480768242,11.7901578728278,1.60901257578737,6.64305841999452,4.63423394449932,-0.897082473754851,4.13270728943389,2.64222393618544
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Uzbekistan,UZB,3.34115466012919,2.68375111593279,1.10230120247607,0.945033981533172,1.00027476951682,1.2079401515247,1.93048466413592,2.57993736270607,1.06427628704368
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Vanuatu,VUT,9.40930036151551,7.93578473613464,8.07506480226511,7.83052394467406,1.71771189425046,4.24442263225858,5.65746669711184,4.34318234237016,4.10866391285911
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,"Venezuela, RB",VEN,0.402601927997842,1.85002511047875,1.3076789836805,0.57815873215477,0.23530176692753,..,..,..,..
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Viet Nam,VNM,5.4347392933443,4.30487434902161,4.27832287681174,4.16454517277325,3.94086189051961,4.93190773329022,4.90089302916746,5.01148721749681,4.99828319622328
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Virgin Islands (U.S.),VIR,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,West Bank and Gaza,PSE,1.85860711452246,2.13515604683715,0.51591827025569,1.40253913684002,1.14163752860063,0.751035803856388,1.92447798073354,1.14056698202946,1.29446294401352
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,"Yemen, Rep.",YEM,0.610357927076417,-1.58233916831705,-0.0402221829314871,-0.330496410064222,-0.539237328374498,-0.0363882532889495,-1.79131213938815,-1.00531890150959,-1.30563839092184
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Zambia,ZMB,8.53319643791576,4.72516156867912,6.78938124085044,7.48932505567266,5.55542791808588,7.44741668984248,3.16251974813899,4.28050117059574,1.55231886738395
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Zimbabwe,ZWE,1.01802173065599,2.44151145854937,2.04413127806631,1.95406007641289,2.4251726022219,1.99968736350769,1.66927435288404,0.601448420215299,2.10172108199503
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Africa Eastern and Southern,AFE,1.66923214071626,1.88480520242662,2.58808509648024,2.23982918325993,2.83199067903853,3.19471703746531,2.01995524311203,1.06255770914421,1.33886038822867
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Africa Western and Central,AFW,3.18124868070276,3.58262367602172,2.82627531702985,2.28900682949732,1.84953616735949,2.15059059870385,2.25360044106784,2.57940648690723,1.94060909910143
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Arab World,ARB,2.11787447921657,1.32295809267602,1.559981180649,1.26068238371348,0.868127089529377,0.860535104876202,1.93106588073164,1.22663893624386,1.54796756604696
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Caribbean small states,CSS,6.37186449713855,6.73468631668159,7.0048916022754,4.99323028138423,5.31746403744443,5.20132579830763,5.51953421503948,3.85687978135193,7.65082279228379
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Central Europe and the Baltics,CEB,1.61257479309108,3.43881045177612,2.8904996479295,1.1075885567484,3.66876397096488,1.80883441162128,8.80486739306624,2.10826790812757,-1.13492193776476
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Early-demographic dividend,EAR,1.86513283971011,1.8629648578524,1.74024321112333,2.04719977258095,1.69275424238064,2.11856457932623,2.06947737468848,1.92403494391523,2.05340980338691
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,East Asia & Pacific,EAS,2.91510726068097,2.83464484678032,2.44207535933401,2.76325616913356,2.86002542528175,2.80867274911044,2.32508162383275,2.30811172735895,2.26884365514933
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,East Asia & Pacific (excluding high income),EAP,3.78107728660611,3.4963516708889,2.83237596313686,3.04936331736634,2.57657443958614,2.29823544547315,1.61807371139023,1.61192329274761,1.87038155181457
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,East Asia & Pacific (IDA & IBRD countries),TEA,3.78102116442185,3.49636590904203,2.83252040805838,3.04945749804092,2.57683711180878,2.29844708792287,1.61851353760304,1.61221337853298,1.87065129721606
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Euro area,EMU,3.72735010284167,6.11081695123061,4.39368474623892,4.39181645387417,3.06988650421245,6.9316496201911,4.93180438408795,4.22525366281381,1.09664238598664
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Europe & Central Asia,ECS,3.2699534257488,4.69185932705809,3.67291794169472,3.15428004173707,2.60948266064809,5.59826579686214,6.55388298065257,4.22461862853488,-0.764587300831967
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Europe & Central Asia (excluding high income),ECA,2.90994984141337,3.93433415406081,3.15849336249646,2.43183075443301,2.31754379175989,2.93024916510651,3.6243336333112,2.39017476471335,2.207888597859
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Europe & Central Asia (IDA & IBRD countries),TEC,2.97005346359402,3.1729015308674,2.50994925924492,2.4639229118063,1.9613008821435,2.0351302996245,3.22061153029265,2.20828229116781,1.75747579836012
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,European Union,EUU,3.26998320579005,5.68465290115835,3.95199781662637,3.89396909430761,2.96487896694994,6.22571476415275,5.19889775702988,3.96648033964772,0.825712438724511
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Fragile and conflict affected situations,FCS,2.26328701248572,2.6425101933315,2.45715523134348,1.68521439428216,0.84616324155795,1.4802181502185,1.63856771926617,1.99373012678102,1.60358763482769
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Heavily indebted poor countries (HIPC),HPC,4.70301095626022,5.03963767444694,5.57329548819559,5.36620079696071,4.23257330230815,4.47720676198471,3.64039365166309,4.09344893947128,3.66833565440188
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,High income,HIC,2.58499171688925,3.22823274160506,2.67689062703347,2.62479974894054,2.45241071032436,4.26964956002979,4.29533552283092,3.19232699922379,0.839693281736493
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,IBRD only,IBD,3.11050670861996,3.10015862312878,2.69075359138714,2.70432037683164,2.38853780112664,2.37173074772091,2.13912955790428,1.85305654416219,1.99092141132859
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,IDA & IBRD total,IBT,3.07670717961352,3.08522328778862,2.6958690605241,2.69891343061966,2.37390379557714,2.36991748200487,2.13768078537321,1.88558227145065,1.98691245568854
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,IDA blend,IDB,1.71515149980237,1.83001278780193,1.27633361974105,1.23758702576356,1.19365620155382,1.21415323718518,1.05121668914883,1.42470048444593,1.05593069932893
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,IDA only,IDX,3.48458355161801,3.85391637415939,4.32891715815452,4.04621737403368,3.21924525237319,3.45912636665207,3.04171557708555,3.01255857133234,2.65212027255238
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,IDA total,IDA,2.64318460758049,2.88598195660007,2.76588677609246,2.62804094406837,2.19042851147211,2.34828732458724,2.12020906280347,2.29684462096703,1.93587200369127
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Late-demographic dividend,LTE,4.25902827274159,4.03962289870119,3.83189415713868,3.51669905329518,3.48469553247399,3.75644487468842,2.69364412288549,2.4041074269083,2.72309774006666
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Latin America & Caribbean,LCN,3.66502483988431,4.07376238160348,3.9203987395713,3.84781042800446,3.80462599736974,5.08598802990662,3.50677859605738,3.04003340818672,3.31245756587303
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Latin America & Caribbean (excluding high income),LAC,3.27010312536379,3.24446690093374,3.23241076011452,3.25877851210059,2.89076533411152,3.1922659517378,3.38875267920696,3.01899725843173,3.30632030062726
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Latin America & the Caribbean (IDA & IBRD countries),TLA,3.25420881418118,3.54425675845966,3.57190357234413,3.282929106852,3.07690238213353,3.47954218959192,3.45660555868865,2.99440785232642,3.3116779938657
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Least developed countries: UN classification,LDC,2.66896032381503,3.02167550405976,3.61751855475829,2.80967301727656,3.05358794496132,4.14554216526637,2.75651924836411,2.05305136121877,1.66645726118757
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Low & middle income,LMY,3.08102118158304,3.04100811853664,2.65669668284941,2.70127041105001,2.38013977052967,2.38122984303192,2.04055695126374,1.85267636450711,2.0064359907857
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Low income,LIC,4.14223530537609,4.45165345801825,5.93897982868874,5.0706039214311,3.59731214061479,3.63032522077503,3.56953917575738,3.45215818698505,3.18096977458445
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Lower middle income,LMC,1.98306038176126,1.98726842587291,1.73275290113974,1.74715821597927,1.98248150749635,2.39374897902564,2.1062333246497,1.92301443690187,1.81483464905346
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Middle East & North Africa,MEA,2.23976836160112,1.53671361792221,1.5507345941945,1.33982178455416,0.867969475392945,1.14176927802009,2.00249860791682,2.82073889715706,3.91632370401501
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Middle East & North Africa (excluding high income),MNA,1.83466258493285,1.03315019973074,1.32205247040664,1.02253463189234,0.498006451847154,0.650221140431945,0.951304925536127,1.18299863592961,1.10181407694726
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Middle East & North Africa (IDA & IBRD countries),TMN,1.83449744950058,1.02543760419469,1.32774956598594,1.01935790207894,0.492140624129963,0.649202174912703,0.940746257601297,1.18348759698529,1.0995355965808
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Middle income,MIC,3.06112684005006,3.01658190462467,2.61085811464291,2.66689828661436,2.3619359469804,2.36206910821516,2.01921685724667,1.83145979766119,1.99135166926835
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,North America,NAC,1.763194121684,1.73326644320682,1.657174678665,1.89611713243117,1.62730313111782,2.87678450914885,2.50010554202211,1.90842091189373,1.14973138665757
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Not classified,INX,..,..,..,..,..,..,..,..,..
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,OECD members,OED,2.10047474329797,2.81865697164436,2.2091356069081,2.3147136729403,1.96660679040151,3.59269373036779,3.87766616470598,2.64115829478819,0.42935971804482
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Other small states,OSS,34.2358034345466,35.3738929864205,53.5890868644354,20.9946925428316,36.155256553077,21.8776859193147,4.71336469436431,46.654868289712,80.4161444222228
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Pacific island small states,PSS,6.33509149681875,5.75544934512895,5.43579605619376,5.26588477831462,5.66147434624909,3.90731810565524,6.10749371687564,5.26622352242814,6.13948581060082
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Post-demographic dividend,PST,2.30509708374482,3.05678555698906,2.328851958187,2.39001314962309,2.07663889340293,3.64426079117462,4.15878725371446,3.05098766859134,0.588324579740526
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Pre-demographic dividend,PRE,2.49587779594086,2.72065015632611,2.79607764269369,1.60627976150089,1.25284766614913,2.15284676031765,1.13909663143308,0.865066027729494,0.581104420149304
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Small states,SST,28.3659230925042,29.6978532162638,43.9213048276938,17.7743727362777,29.8529774427743,18.0966625472167,4.91048672051801,38.0598578508688,66.2467353660121
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,South Asia,SAS,1.52223705924745,1.77174630902286,1.1933706445128,1.40277528264259,1.5421630899219,1.81876743486529,1.69150587488805,1.34931058542123,1.37677433102502
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,South Asia (IDA & IBRD),TSA,1.52223705924745,1.77174630902286,1.1933706445128,1.40277528264259,1.5421630899219,1.81876743486529,1.69150587488805,1.34931058542123,1.37677433102502
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Sub-Saharan Africa,SSF,2.29739119272505,2.60402196263805,2.69235700908546,2.26274086412874,2.36141030640665,2.71122219342541,2.12690319778424,1.69314815055511,1.59979854032253
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Sub-Saharan Africa (excluding high income),SSA,2.28777439065389,2.59685269389944,2.65779092589604,2.26122988659115,2.35737284619722,2.70719524242284,2.12459446488089,1.68292707721734,1.58421437846861
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Sub-Saharan Africa (IDA & IBRD countries),TSS,2.29739119272505,2.60402196263805,2.69235700908546,2.26274086412874,2.36141030640665,2.71122219342541,2.12690319778424,1.69314815055511,1.59979854032253
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,Upper middle income,UMC,3.34043204825982,3.26649712728075,2.82137408535321,2.88638481573483,2.45645680737052,2.35388267286878,1.99586871989756,1.80721277521762,2.03695660260692
"Foreign direct investment, net inflows (% of GDP)",BX.KLT.DINV.WD.GD.ZS,World,WLD,2.71176458966298,3.16655284490788,2.66370763472412,2.63949065553387,2.41547114112432,3.63511514065579,3.54226815922953,2.73326362411286,1.23985160723178
Regulatory Quality: Estimate,RQ.EST,Afghanistan,AFG,-1.51652824878693,-1.53632390499115,-1.19257974624634,-1.19309020042419,-1.12413370609283,-1.0188262462616,-1.33969509601593,-1.36301040649414,-1.13820362091064
Regulatory Quality: Estimate,RQ.EST,Albania,ALB,0.233281955122948,0.283972561359406,0.240491986274719,0.25416025519371,0.279037684202194,0.174237310886383,0.186607629060745,0.220610320568085,0.256079822778702
Regulatory Quality: Estimate,RQ.EST,Algeria,DZA,-1.10480070114136,-1.21237993240356,-1.32038903236389,-1.13844060897827,-1.30188941955566,-1.25690579414368,-1.2414299249649,-1.2794988155365,-1.34690141677856
Regulatory Quality: Estimate,RQ.EST,American Samoa,ASM,0.393958419561386,0.386368304491043,0.358625292778015,0.362132906913757,0.177999645471573,0.15120430290699,0.121528759598732,-0.273731589317322,-0.306241989135742
Regulatory Quality: Estimate,RQ.EST,Andorra,AND,1.38942682743073,1.61142528057098,1.56186008453369,1.5587409734726,0.880748271942139,0.898378431797028,0.860476732254028,1.20018458366394,1.18732905387878
Regulatory Quality: Estimate,RQ.EST,Angola,AGO,-1.06021749973297,-1.10753154754639,-0.990437567234039,-1.0416704416275,-0.860683441162109,-0.8636714220047,-0.969250917434692,-1.04546654224396,-0.8006831407547
Regulatory Quality: Estimate,RQ.EST,Antigua and Barbuda,ATG,0.642825543880463,0.631379723548889,0.59927225112915,0.601454555988312,0.529373943805695,0.355818599462509,0.328430950641632,0.237126812338829,0.401309967041016
Regulatory Quality: Estimate,RQ.EST,Argentina,ARG,-0.742940902709961,-0.701964378356934,-0.897686779499054,-0.928134799003601,-1.0661495923996,-0.898022353649139,-0.347571164369583,-0.196430206298828,-0.195977628231049
Regulatory Quality: Estimate,RQ.EST,Armenia,ARM,0.268946558237076,0.246940597891808,0.334273397922516,0.23518268764019,0.15851990878582,0.189176842570305,0.20515838265419,0.228397324681282,0.350590288639069
Regulatory Quality: Estimate,RQ.EST,Aruba,ABW,1.34483778476715,1.31727695465088,1.40213143825531,1.42087960243225,1.24536085128784,1.35814249515533,1.33574497699738,1.18148112297058,0.846328258514404
Regulatory Quality: Estimate,RQ.EST,Australia,AUS,1.69597673416138,1.85212278366089,1.77889716625214,1.79121994972229,1.85737347602844,1.77741026878357,1.88573145866394,1.92300236225128,1.89657723903656
Regulatory Quality: Estimate,RQ.EST,Austria,AUT,1.4505158662796,1.37697684764862,1.51716470718384,1.48221373558044,1.48217010498047,1.3904470205307,1.42889010906219,1.42786145210266,1.5240364074707
Regulatory Quality: Estimate,RQ.EST,Azerbaijan,AZE,-0.392555356025696,-0.386364638805389,-0.488716810941696,-0.425340503454208,-0.26849365234375,-0.37079980969429,-0.395615547895432,-0.372420430183411,-0.314388334751129
Regulatory Quality: Estimate,RQ.EST,"Bahamas, The",BHS,0.548994719982147,0.523855805397034,0.390349686145782,0.186553150415421,0.169124856591225,0.14747129380703,0.244631111621857,0.106517657637596,0.16780361533165
Regulatory Quality: Estimate,RQ.EST,Bahrain,BHR,0.712015807628632,0.716491401195526,0.684159576892853,0.602282524108887,0.704518795013428,0.804019331932068,0.595875561237335,0.401158452033997,0.40541660785675
Regulatory Quality: Estimate,RQ.EST,Bangladesh,BGD,-0.857593059539795,-0.817078590393066,-0.95947253704071,-0.923936903476715,-0.95516049861908,-0.92024040222168,-0.811327993869781,-0.82475745677948,-0.849186778068542
Regulatory Quality: Estimate,RQ.EST,Barbados,BRB,0.505651414394379,0.642964422702789,0.448699444532394,0.452514410018921,0.335401326417923,0.549227178096771,0.468561351299286,0.479722231626511,0.531776666641235
Regulatory Quality: Estimate,RQ.EST,Belarus,BLR,-1.18830907344818,-1.32364177703857,-1.17406153678894,-1.15944516658783,-1.09945023059845,-1.16640019416809,-1.09083259105682,-0.85944265127182,-0.815192759037018
Regulatory Quality: Estimate,RQ.EST,Belgium,BEL,1.28281509876251,1.23621690273285,1.22217035293579,1.28374707698822,1.15288519859314,1.27396082878113,1.32856822013855,1.23354864120483,1.25903940200806
Regulatory Quality: Estimate,RQ.EST,Belize,BLZ,-0.33560249209404,-0.378444939851761,-0.436850935220718,-0.447350561618805,-0.461533755064011,-0.440686821937561,-0.494319975376129,-0.55601555109024,-0.666695117950439
Regulatory Quality: Estimate,RQ.EST,Benin,BEN,-0.40174999833107,-0.401879459619522,-0.40126171708107,-0.415549963712692,-0.620842099189758,-0.621767401695251,-0.583056390285492,-0.523586809635162,-0.393426120281219
Regulatory Quality: Estimate,RQ.EST,Bermuda,BMU,1.38942682743073,1.36641407012939,1.32121312618256,1.3194192647934,0.880748271942139,0.898378431797028,0.860476732254028,0.831705510616302,0.813936293125153
Regulatory Quality: Estimate,RQ.EST,Bhutan,BTN,-1.15894365310669,-1.15420484542847,-1.09300851821899,-1.08675539493561,-1.01474559307098,-0.73503041267395,-0.691017687320709,-0.341520547866821,-0.376959830522537
Regulatory Quality: Estimate,RQ.EST,Bolivia,BOL,-0.797301411628723,-0.76334536075592,-0.832377791404724,-0.786389470100403,-0.886673927307129,-0.919425427913666,-1.01973187923431,-0.995769381523132,-1.00710666179657
Regulatory Quality: Estimate,RQ.EST,Bosnia and Herzegovina,BIH,-0.119476206600666,-0.0589661672711372,-0.0617377646267414,-0.0748986825346947,-0.0416726805269718,-0.184997484087944,-0.139020889997482,-0.057750977575779,-0.141394659876823
Regulatory Quality: Estimate,RQ.EST,Botswana,BWA,0.578393816947937,0.576675236225128,0.692556440830231,0.635518550872803,0.764807999134064,0.552077174186707,0.727797985076904,0.595029830932617,0.623929619789124
Regulatory Quality: Estimate,RQ.EST,Brazil,BRA,0.246619865298271,0.25802206993103,0.173244088888168,0.146290123462677,-0.0282199531793594,-0.181910037994385,-0.189951747655869,-0.130978867411613,-0.293125450611115
Regulatory Quality: Estimate,RQ.EST,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,Brunei Darussalam,BRN,1.10814273357391,1.14903604984283,1.14550006389618,1.09857821464539,0.980604350566864,0.836912333965302,0.580995678901672,0.703710615634918,0.676745414733887
Regulatory Quality: Estimate,RQ.EST,Bulgaria,BGR,0.680432558059692,0.552520036697388,0.574710845947266,0.549109816551208,0.585273623466492,0.57826828956604,0.70129007101059,0.65778660774231,0.60575270652771
Regulatory Quality: Estimate,RQ.EST,Burkina Faso,BFA,-0.208372116088867,-0.205170571804047,-0.139083847403526,-0.197507470846176,-0.340953946113586,-0.424238204956055,-0.44747668504715,-0.481157660484314,-0.40524896979332
Regulatory Quality: Estimate,RQ.EST,Burundi,BDI,-1.12236869335175,-1.02037370204926,-0.952941536903381,-0.900794625282288,-0.733122706413269,-0.755148112773895,-0.854655146598816,-0.869032144546509,-1.00991177558899
Regulatory Quality: Estimate,RQ.EST,Cabo Verde,CPV,-0.146439358592033,0.00015922928287182,0.0197162088006735,-0.115504145622253,-0.241273880004883,-0.162442341446877,-0.194087252020836,-0.0798579379916191,-0.0363074876368046
Regulatory Quality: Estimate,RQ.EST,Cambodia,KHM,-0.491047918796539,-0.591842174530029,-0.355143368244171,-0.352435141801834,-0.439880818128586,-0.549874782562256,-0.493561118841171,-0.521751224994659,-0.536904513835907
Regulatory Quality: Estimate,RQ.EST,Cameroon,CMR,-0.753017663955688,-0.810016274452209,-0.931122064590454,-0.959768235683441,-0.898471713066101,-0.936662197113037,-0.809304058551788,-0.846451878547668,-0.812619864940643
Regulatory Quality: Estimate,RQ.EST,Canada,CAN,1.69343030452728,1.68484020233154,1.70719468593597,1.72989094257355,1.83872532844543,1.70605802536011,1.72741413116455,1.87965595722198,1.69941985607147
Regulatory Quality: Estimate,RQ.EST,Cayman Islands,CYM,1.15703642368317,1.1355357170105,1.10240280628204,1.11184799671173,0.848234236240387,0.798683226108551,0.774339616298676,0.740515828132629,0.966315627098083
Regulatory Quality: Estimate,RQ.EST,Central African Republic,CAF,-1.162961602211,-1.19733154773712,-1.07314610481262,-1.16939079761505,-1.38923585414886,-1.44318914413452,-1.41679394245148,-1.49380385875702,-1.39432609081268
Regulatory Quality: Estimate,RQ.EST,Chad,TCD,-1.08066415786743,-1.03720164299011,-1.06983387470245,-1.00592374801636,-1.16216695308685,-1.22344315052032,-1.18124747276306,-1.22570562362671,-1.12444484233856
Regulatory Quality: Estimate,RQ.EST,Channel Islands,CHI,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,Chile,CHL,1.41517114639282,1.44053530693054,1.53619813919067,1.48287189006805,1.48458957672119,1.31984269618988,1.36390829086304,1.32549917697906,1.30045235157013
Regulatory Quality: Estimate,RQ.EST,China,CHN,-0.320954978466034,-0.259136259555817,-0.28433284163475,-0.331608176231384,-0.331334412097931,-0.354117453098297,-0.314001739025116,-0.179426416754723,-0.22858552634716
Regulatory Quality: Estimate,RQ.EST,Colombia,COL,0.157253935933113,0.279601454734802,0.326594680547714,0.339824229478836,0.444412022829056,0.407719731330872,0.339025348424911,0.257446646690369,0.224889174103737
Regulatory Quality: Estimate,RQ.EST,Comoros,COM,-1.39589881896973,-1.3619624376297,-1.38660228252411,-1.2163941860199,-1.1232727766037,-1.09154379367828,-1.09867775440216,-1.09925413131714,-1.18982172012329
Regulatory Quality: Estimate,RQ.EST,"Congo, Dem. Rep.",COD,-1.54808306694031,-1.50285720825195,-1.4796302318573,-1.26071643829346,-1.37344968318939,-1.35994815826416,-1.3217271566391,-1.48056161403656,-1.48891973495483
Regulatory Quality: Estimate,RQ.EST,"Congo, Rep.",COG,-1.25216734409332,-1.25671803951263,-1.35431361198425,-1.35320031642914,-1.22218954563141,-1.27837598323822,-1.2065657377243,-1.41027545928955,-1.4128532409668
Regulatory Quality: Estimate,RQ.EST,Costa Rica,CRI,0.586027026176453,0.596260905265808,0.743631064891815,0.747273743152618,0.656426250934601,0.664466142654419,0.526479542255402,0.43350425362587,0.476172715425491
Regulatory Quality: Estimate,RQ.EST,Cote d'Ivoire,CIV,-0.926222562789917,-0.889401078224182,-0.776178419589996,-0.753439784049988,-0.618877172470093,-0.554926514625549,-0.422826766967773,-0.406880408525467,-0.254712522029877
Regulatory Quality: Estimate,RQ.EST,Croatia,HRV,0.489483296871185,0.442892551422119,0.353815704584122,0.369632989168167,0.276575356721878,0.237562641501427,0.238647386431694,0.299445986747742,0.48981836438179
Regulatory Quality: Estimate,RQ.EST,Cuba,CUB,-1.67191302776337,-1.62694549560547,-1.56115961074829,-1.58073723316193,-1.32481598854065,-1.24927258491516,-1.35518074035645,-1.35148084163666,-1.47934222221375
Regulatory Quality: Estimate,RQ.EST,Curacao,CUW,..,..,..,..,..,..,..,..,..
Regulatory Quality: Estimate,RQ.EST,Cyprus,CYP,1.42102324962616,1.23100304603577,1.12454509735107,0.910857200622559,1.09409928321838,1.04765045642853,1.04042482376099,1.0184805393219,0.862575232982635
Regulatory Quality: Estimate,RQ.EST,Czechia,CZE,1.29729211330414,1.19579684734344,1.05303382873535,1.07856404781342,1.00139343738556,1.08391523361206,0.973719298839569,1.22255635261536,1.26730799674988
Regulatory Quality: Estimate,RQ.EST,Denmark,DNK,1.87385439872742,1.89863109588623,1.79916131496429,1.80028736591339,1.6811044216156,1.72294008731842,1.56364238262177,1.61215782165527,1.62839412689209
